36, 1959, 09, 06, "03", "08", "09", "18", "26", "29", nA, "030809182629", Sonntag
37, 1959, 09, 13, "01", "09", "15", "16", "23", "44", nA, "010915162344", Sonntag
38, 1959, 09, 20, "11", "26", "31", "45", "46", "48", nA, "112631454648", Sonntag
39, 1959, 09, 27, "01", "09", "22", "24", "30", "32", nA, "010922243032", Sonntag
40, 1959, 10, 04, "15", "16", "17", "19", "21", "29", nA, "151617192129", Sonntag
41, 1959, 10, 11, "05", "06", "17", "31", "34", "39", nA, "050617313439", Sonntag
42, 1959, 10, 18, "02", "11", "19", "38", "40", "45", nA, "021119384045", Sonntag
43, 1959, 10, 25, "06", "18", "19", "26", "29", "39", nA, "061819262939", Sonntag
44, 1959, 11, 01, "12", "18", "25", "29", "33", "37", nA, "121825293337", Sonntag
45, 1959, 11, 08, "19", "20", "31", "36", "38", "45", nA, "192031363845", Sonntag
46, 1959, 11, 15, "03", "07", "23", "29", "35", "37", nA, "030723293537", Sonntag
47, 1959, 11, 22, "04", "15", "23", "38", "43", "47", nA, "041523384347", Sonntag
48, 1959, 11, 29, "03", "04", "05", "14", "34", "49", nA, "030405143449", Sonntag
49, 1959, 12, 06, "01", "02", "20", "21", "29", "37", nA, "010220212937", Sonntag
50, 1959, 12, 13, "05", "14", "20", "32", "43", "45", nA, "051420324345", Sonntag
51, 1959, 12, 20, "20", "22", "25", "27", "40", "42", nA, "202225274042", Sonntag
52, 1959, 12, 27, "08", "17", "25", "31", "47", "48", nA, "081725314748", Sonntag
1, 1960, 01, 03, "09", "39", "40", "42", "43", "48", nA, "093940424348", Sonntag
2, 1960, 01, 10, "22", "27", "28", "33", "36", "41", nA, "222728333641", Sonntag
3, 1960, 01, 17, "07", "14", "15", "24", "33", "49", nA, "071415243349", Sonntag
4, 1960, 01, 24, "22", "37", "42", "43", "45", "48", nA, "223742434548", Sonntag
5, 1960, 01, 31, "04", "29", "30", "40", "41", "49", nA, "042930404149", Sonntag
6, 1960, 02, 07, "08", "13", "20", "33", "41", "48", nA, "081320334148", Sonntag
7, 1960, 02, 14, "10", "12", "22", "26", "28", "45", nA, "101222262845", Sonntag
8, 1960, 02, 21, "01", "12", "14", "25", "26", "45", nA, "011214252645", Sonntag
9, 1960, 02, 28, "03", "04", "12", "13", "20", "24", nA, "030412132024", Sonntag
10, 1960, 03, 06, "02", "06", "25", "34", "44", "48", nA, "020625344448", Sonntag
11, 1960, 03, 13, "19", "28", "32", "41", "43", "46", nA, "192832414346", Sonntag
12, 1960, 03, 20, "26", "33", "43", "45", "47", "48", nA, "263343454748", Sonntag
13, 1960, 03, 27, "04", "05", "19", "22", "32", "42", nA, "040519223242", Sonntag
14, 1960, 04, 03, "09", "10", "22", "25", "30", "47", nA, "091022253047", Sonntag
15, 1960, 04, 10, "03", "07", "15", "39", "43", "47", nA, "030715394347", Sonntag
16, 1960, 04, 18, "03", "17", "36", "39", "44", "48", nA, "031736394448", Montag
17, 1960, 04, 24, "04", "17", "25", "33", "40", "42", nA, "041725334042", Sonntag
18, 1960, 05, 01, "12", "14", "22", "35", "39", "45", nA, "121422353945", Sonntag
19, 1960, 05, 08, "03", "09", "28", "32", "33", "41", nA, "030928323341", Sonntag
20, 1960, 05, 15, "07", "14", "22", "36", "41", "46", nA, "071422364146", Sonntag
21, 1960, 05, 22, "06", "08", "14", "28", "32", "36", nA, "060814283236", Sonntag
22, 1960, 05, 29, "02", "26", "28", "29", "32", "39", nA, "022628293239", Sonntag
23, 1960, 06, 06, "24", "31", "32", "40", "44", "48", nA, "243132404448", Montag
24, 1960, 06, 12, "10", "15", "24", "27", "31", "34", nA, "101524273134", Sonntag
25, 1960, 06, 19, "14", "19", "24", "31", "40", "41", nA, "141924314041", Sonntag
26, 1960, 06, 26, "08", "10", "13", "27", "39", "49", nA, "081013273949", Sonntag
27, 1960, 07, 03, "04", "17", "21", "23", "34", "49", nA, "041721233449", Sonntag
28, 1960, 07, 10, "15", "16", "21", "23", "35", "43", nA, "151621233543", Sonntag
29, 1960, 07, 17, "12", "20", "22", "29", "30", "49", nA, "122022293049", Sonntag
30, 1960, 07, 24, "04", "13", "22", "23", "29", "44", nA, "041322232944", Sonntag
31, 1960, 07, 31, "05", "18", "25", "32", "33", "38", nA, "051825323338", Sonntag
32, 1960, 08, 07, "13", "27", "34", "35", "43", "48", nA, "132734354348", Sonntag
33, 1960, 08, 14, "04", "07", "14", "25", "30", "38", nA, "040714253038", Sonntag
34, 1960, 08, 21, "06", "10", "11", "12", "19", "43", nA, "061011121943", Sonntag
35, 1960, 08, 28, "12", "24", "28", "31", "37", "39", nA, "122428313739", Sonntag
36, 1960, 09, 04, "11", "22", "27", "45", "46", "48", nA, "112227454648", Sonntag
37, 1960, 09, 11, "23", "25", "32", "41", "42", "46", nA, "232532414246", Sonntag
38, 1960, 09, 18, "03", "19", "22", "25", "29", "45", nA, "031922252945", Sonntag
39, 1960, 09, 25, "07", "08", "17", "18", "33", "48", nA, "070817183348", Sonntag
40, 1960, 10, 02, "03", "04", "12", "16", "19", "31", nA, "030412161931", Sonntag
41, 1960, 10, 09, "12", "20", "24", "30", "38", "45", nA, "122024303845", Sonntag
42, 1960, 10, 16, "05", "14", "22", "25", "29", "38", nA, "051422252938", Sonntag
43, 1960, 10, 23, "05", "06", "18", "29", "31", "48", nA, "050618293148", Sonntag
44, 1960, 10, 30, "08", "24", "35", "41", "47", "49", nA, "082435414749", Sonntag
45, 1960, 11, 06, "03", "09", "10", "18", "19", "24", nA, "030910181924", Sonntag
46, 1960, 11, 13, "04", "15", "20", "30", "41", "47", nA, "041520304147", Sonntag
47, 1960, 11, 20, "13", "14", "19", "33", "36", "42", nA, "131419333642", Sonntag
48, 1960, 11, 27, "01", "14", "20", "27", "46", "47", nA, "011420274647", Sonntag
49, 1960, 12, 04, "03", "04", "05", "13", "18", "22", nA, "030405131822", Sonntag
50, 1960, 12, 11, "12", "23", "24", "26", "32", "34", nA, "122324263234", Sonntag
51, 1960, 12, 18, "01", "05", "08", "45", "46", "47", nA, "010508454647", Sonntag
52, 1960, 12, 26, "08", "20", "36", "40", "42", "47", nA, "082036404247", Montag
1, 1961, 01, 01, "08", "11", "15", "27", "42", "49", nA, "081115274249", Sonntag
2, 1961, 01, 08, "10", "13", "20", "30", "38", "39", nA, "101320303839", Sonntag
3, 1961, 01, 15, "10", "14", "16", "23", "35", "37", nA, "101416233537", Sonntag
4, 1961, 01, 22, "04", "06", "15", "38", "47", "49", nA, "040615384749", Sonntag
5, 1961, 01, 29, "06", "10", "18", "37", "45", "47", nA, "061018374547", Sonntag
6, 1961, 02, 05, "15", "16", "18", "25", "37", "43", nA, "151618253743", Sonntag
7, 1961, 02, 12, "05", "16", "32", "38", "41", "42", nA, "051632384142", Sonntag
8, 1961, 02, 19, "05", "13", "15", "36", "44", "49", nA, "051315364449", Sonntag
9, 1961, 02, 26, "06", "13", "18", "26", "35", "36", nA, "061318263536", Sonntag
10, 1961, 03, 05, "01", "02", "08", "09", "25", "28", nA, "010208092528", Sonntag
11, 1961, 03, 12, "08", "13", "21", "24", "26", "28", nA, "081321242628", Sonntag
12, 1961, 03, 19, "02", "32", "34", "40", "41", "48", nA, "023234404148", Sonntag
13, 1961, 03, 26, "06", "07", "09", "12", "15", "40", nA, "060709121540", Sonntag
14, 1961, 04, 03, "06", "09", "32", "33", "38", "40", nA, "060932333840", Montag
15, 1961, 04, 09, "03", "17", "20", "21", "26", "31", nA, "031720212631", Sonntag
16, 1961, 04, 16, "04", "23", "27", "28", "29", "38", nA, "042327282938", Sonntag
17, 1961, 04, 23, "15", "16", "17", "30", "38", "40", nA, "151617303840", Sonntag
18, 1961, 04, 30, "01", "08", "19", "23", "40", "46", nA, "010819234046", Sonntag
19, 1961, 05, 07, "03", "18", "22", "27", "34", "39", nA, "031822273439", Sonntag
20, 1961, 05, 14, "05", "07", "18", "21", "22", "43", nA, "050718212243", Sonntag
21, 1961, 05, 22, "07", "09", "21", "31", "35", "45", nA, "070921313545", Montag
22, 1961, 05, 28, "14", "24", "41", "43", "45", "48", nA, "142441434548", Sonntag
23, 1961, 06, 04, "01", "02", "11", "15", "36", "41", nA, "010211153641", Sonntag
24, 1961, 06, 11, "02", "05", "25", "29", "39", "47", nA, "020525293947", Sonntag
25, 1961, 06, 18, "05", "09", "21", "22", "34", "47", nA, "050921223447", Sonntag
26, 1961, 06, 25, "14", "23", "28", "29", "36", "40", nA, "142328293640", Sonntag
27, 1961, 07, 02, "01", "17", "25", "29", "37", "42", nA, "011725293742", Sonntag
28, 1961, 07, 09, "01", "11", "18", "25", "26", "33", nA, "011118252633", Sonntag
29, 1961, 07, 16, "01", "02", "19", "32", "42", "48", nA, "010219324248", Sonntag
30, 1961, 07, 23, "03", "05", "15", "28", "42", "43", nA, "030515284243", Sonntag
31, 1961, 07, 30, "02", "12", "35", "41", "47", "49", nA, "021235414749", Sonntag
